Year;Month;Day;Artist;Song;Seconds
2023;3;20;KARAŚ/ROGUCKI ; Carmex;397.484
2023;3;20;Amy Macdonald ; This Is the Life;368.826
2023;3;20;KARAŚ/ROGUCKI ; Zapasowy Tlen;264.413
2023;3;20;Depeche Mode ; Enjoy the Silence;259.134
2023;3;20;KARAŚ/ROGUCKI ; Mniej Niż Więcej;257.88
2023;3;20;KARAŚ/ROGUCKI ; Brunatny;237.307
2023;3;20;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;3;20;KARAŚ/ROGUCKI ; Czułe Kontyngenty;233.453
2023;3;20;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;3;20;KARAŚ/ROGUCKI ; La Petite Mort;217.747
2023;3;20;KARAŚ/ROGUCKI ; Bolesne Strzały W Serce;217.093
2023;3;20;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;209.493
2023;3;20;KARAŚ/ROGUCKI ; Nie Mogę Spać;192.112
2023;3;20;KARAŚ/ROGUCKI ; Na Zakręcie;169.502
2023;3;20;ABBA ; Lay All Your Love On Me;78.631
2023;3;20;KARAŚ/ROGUCKI ; Zobacz Jak Się Ładnie Pali;64.141
2023;3;20;KARAŚ/ROGUCKI ; Marianna;56.173
2023;3;20;KARAŚ/ROGUCKI ; Resztę Zostawmy Na Jutro;0
2023;3;20;Maanam ; Cykady Na Cykladach (2011 Remaster);0
2023;3;20;KARAŚ/ROGUCKI ; Film;0
2023;3;20;Dire Straits ; Money For Nothing (Remastered 1996);0
2023;3;20;ABBA ; Angel Eyes;0
2023;3;20;Dire Straits ; Your Latest Trick (Remastered 1996);0
2023;3;20;KARAŚ/ROGUCKI ; Bezpieczny Lot (feat. Julia Wieniawa);0
2023;3;20;KARAŚ/ROGUCKI ; Latem Pływam Nago w Czystej Wodzie;0
2023;3;20;Maanam ; Krakowski Spleen;0
2023;3;20;ABBA ; Waterloo;0
2023;3;20;Maanam ; Szare Miraze (2011 Remaster);0
2023;3;23;KARAŚ/ROGUCKI ; Kilka Westchnień;685.8
2023;3;23;Taylor Swift ; august;503.157
2023;3;23;KARAŚ/ROGUCKI ;1996;435.974
2023;3;23;Taylor Swift ; illicit affairs;432.309
2023;3;23;Taylor Swift ; the last great american dynasty;415.103
2023;3;23;Taylor Swift ; The Great War;360.017
2023;3;23;Thom Yorke ; Hearing Damage;303.36
2023;3;23;Bronski Beat ; Smalltown Boy;302.413
2023;3;23;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;23;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;281.848
2023;3;23;Billie Eilish ; TV;281.381
2023;3;23;Sufjan Stevens ; Fourth of July;279.316
2023;3;23;Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp & MJ Rodriguez ;" 30/90 (from ""tick, tick... BOOM!"" Soundtrack from the Netflix Film)";262.505
2023;3;23;Ralph Kaminski ; Morze;258.16
2023;3;23;Hozier ; Sunlight;257.347
2023;3;23;KARAŚ/ROGUCKI ; Bezpieczny Lot (feat. Julia Wieniawa);247.32
2023;3;23;Lana Del Rey ; Wild at Heart;246.61
2023;3;23;Billie Eilish ; Your Power;245.897
2023;3;23;Taylor Swift ; cardigan;239.56
2023;3;23;KARAŚ/ROGUCKI ; Brunatny;237.307
2023;3;23;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;3;23;Frank Ocean ; Lost;234.093
2023;3;23;BØRNS & Lana Del Rey ; God Save Our Young Blood;232.598
2023;3;23;KARAŚ/ROGUCKI ; Bolesne Strzały W Serce;217.093
2023;3;23;The Neighbourhood ; Stargazing;217.027
2023;3;23;Taylor Swift ; willow;214.707
2023;3;23;Alexandra Savior ; Crying All the Time;210.613
2023;3;23;Jazmine Sullivan ; Come to Your Senses (end credit version);207.538
2023;3;23;ABBA ; Lay All Your Love On Me;197.692
2023;3;23;Billie Eilish ; Male Fantasy;194.887
2023;3;23;Taylor Swift ; Bejeweled;194.166
2023;3;23;KARAŚ/ROGUCKI ; Mniej Niż Więcej;192.441
2023;3;23;Andrew Garfield, Vanessa Hudgens & Joshua Henry ; Johnny Can't Decide;186.538
2023;3;23;Amy Macdonald ; This Is the Life;184.413
2023;3;23;Harry Styles ; Cinema;172.947
2023;3;23;Andrew Garfield & Vanessa Hudgens ; Therapy;164.164
2023;3;23;The Mamas & The Papas ; California Dreamin' (Single);162.373
2023;3;23;Ralph Kaminski ; Planeta i ja;131.326
2023;3;23;The Weeknd ; Stargirl Interlude (feat. Lana Del Rey);111.611
2023;3;23;Taylor Swift ; champagne problems;81.812
2023;3;23;Andrew Garfield, Vanessa Hudgens & Joshua Henry ;" Louder Than Words (from ""tick, tick... BOOM!"" Soundtrack from the Netflix Film)";58.304
2023;3;23;KARAŚ/ROGUCKI ; Na Zakręcie;0
2023;3;23;KARAŚ/ROGUCKI ; Nie Mogę Spać;0
2023;3;23;KARAŚ/ROGUCKI ; Ciociosan;0
2023;3;23;Arctic Monkeys ;505;0
2023;3;23;KARAŚ/ROGUCKI ; Świecę We Wszystkich Kierunkach;0
2023;3;23;Andrew Garfield & Moondance Diner Ensemble ; Sunday;0
2023;3;23;KARAŚ/ROGUCKI ; Katrina;0
2023;3;23;Andrew Garfield & Alexandra Shipp ; Green Green Dress (bonus track);0
2023;3;23;KARAŚ/ROGUCKI ; Taka Ilość Słońca;0
2023;3;23;Taylor Swift ; All Too Well (Taylor's Version);0
2023;3;23;KARAŚ/ROGUCKI ; La Petite Mort;0
2023;3;24;Lana Del Rey ; Venice Bitch;3721.956
2023;3;24;Jann ; Gladiator;1511.6
2023;3;24;Lana Del Rey ; Taco Truck x VB;729.856
2023;3;24;Lana Del Rey ; The Grants;540.555
2023;3;24;Lana Del Rey ; Peppers (feat. Tommy Genesis);497.856
2023;3;24;Lana Del Rey ; A&W;433.916
2023;3;24;Lana Del Rey ; Paris, Texas (feat. SYML);413.446
2023;3;24;Lana Del Rey ; Kintsugi;378.952
2023;3;24;Lana Del Rey ; Fingertips;348.256
2023;3;24;Lana Del Rey ; Margaret (feat. Bleachers);339.891
2023;3;24;Lana Del Rey ; Candy Necklace (feat. Jon Batiste);314.533
2023;3;24;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;24;Taylor Swift ; the last great american dynasty;280.727
2023;3;24;Lana Del Rey ; Let The Light In (feat. Father John Misty);278.126
2023;3;24;Lana Del Rey ; Judah Smith Interlude;276.757
2023;3;24;Taylor Swift ; august;261.801
2023;3;24;Lana Del Rey ; Fishtail;242.548
2023;3;24;Taylor Swift ; The Great War;240.356
2023;3;24;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);240.287
2023;3;24;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;3;24;KARAŚ/ROGUCKI ; Taka Ilość Słońca;229.827
2023;3;24;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;3;24;Lana Del Rey ; Sweet;215.295
2023;3;24;Lana Del Rey ; Jon Batiste Interlude;213.435
2023;3;24;KARAŚ/ROGUCKI ; Latem Pływam Nago w Czystej Wodzie;194.503
2023;3;24;Taylor Swift ; Mastermind;191.039
2023;3;24;Taylor Swift ; illicit affairs;190.898
2023;3;24;Taylor Swift ; Maroon;178.764
2023;3;24;Taylor Swift ; Bejeweled;94.455
2023;3;24;Taylor Swift ; You're On Your Own, Kid;62.776
2023;3;24;Lizzy McAlpine ; ceilings;0
2023;3;25;Lana Del Rey ; Taco Truck x VB;11960.215
2023;3;25;Wanda i Banda ; Hi-Fi;1828.318
2023;3;25;Lana Del Rey ; The Grants;1487.02
2023;3;25;Taylor Swift ; illicit affairs;1441.865
2023;3;25;Lana Del Rey ; A&W;1301.748
2023;3;25;Lana Del Rey ; Kintsugi;1136.856
2023;3;25;Lana Del Rey ; Fingertips;1044.781
2023;3;25;Lana Del Rey ; Margaret (feat. Bleachers);1019.673
2023;3;25;Lana Del Rey ; Candy Necklace (feat. Jon Batiste);943.56
2023;3;25;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;855.153
2023;3;25;Lana Del Rey ; Let The Light In (feat. Father John Misty);834.378
2023;3;25;Lana Del Rey ; Fishtail;811.833
2023;3;25;Lana Del Rey ; Peppers (feat. Tommy Genesis);746.784
2023;3;25;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);720.861
2023;3;25;Lana Del Rey ; Sweet;645.885
2023;3;25;Lana Del Rey ; Jon Batiste Interlude;640.305
2023;3;25;Lana Del Rey ; Paris, Texas (feat. SYML);620.169
2023;3;25;Jann ; Gladiator;481.133
2023;3;25;Lana Del Rey ; Judah Smith Interlude;382.249
2023;3;25;Lana Del Rey ; Sweet Carolina;201.78
2023;3;25;Jann ; LOOKATME;48.615
2023;3;25;Jann ; Do You Wanna Come Over?;33.16
2023;3;26;Lana Del Rey ; Taco Truck x VB;8098.707
2023;3;26;Taylor Swift ; cardigan;672.103
2023;3;26;Lana Del Rey ; Paris, Texas (feat. SYML);645.767
2023;3;26;Taylor Swift ; You're On Your Own, Kid;575.284
2023;3;26;Taylor Swift ; august;556.557
2023;3;26;Taylor Swift ; the last great american dynasty;461.998
2023;3;26;Jann ; Gladiator;406.331
2023;3;26;Lana Del Rey ; Kintsugi;378.952
2023;3;26;Lana Del Rey ; Fingertips;348.256
2023;3;26;Lana Del Rey ; Margaret (feat. Bleachers);339.891
2023;3;26;Taylor Swift ; All Too Well (Taylor's Version);339.209
2023;3;26;Lana Del Rey ; The Grants;295.202
2023;3;26;Taylor Swift ; betty;294.521
2023;3;26;Taylor Swift ; epiphany;289.749
2023;3;26;Taylor Swift ; exile (feat. Bon Iver);285.634
2023;3;26;Wanda i Banda ; Hi-Fi;278.238
2023;3;26;Lana Del Rey ; Let The Light In (feat. Father John Misty);278.126
2023;3;26;Lana Del Rey ; Judah Smith Interlude;276.757
2023;3;26;Taylor Swift ; august;261.923
2023;3;26;BTS ; Louder Than Bombs;258.26
2023;3;26;Taylor Swift ; Snow On The Beach (feat. Lana Del Rey);256.124
2023;3;26;Taylor Swift ; my tears ricochet;255.894
2023;3;26;Lana Del Rey ; Fishtail;253.766
2023;3;26;Taylor Swift ; invisible string;252.881
2023;3;26;Lana Del Rey ; Peppers (feat. Tommy Genesis);248.928
2023;3;26;Taylor Swift ; The Great War;240.356
2023;3;26;Taylor Swift ; mad woman;237.258
2023;3;26;Taylor Swift ; peace;234
2023;3;26;Taylor Swift ; 'tis the damn season;229.84
2023;3;26;Taylor Swift ; gold rush;226.756
2023;3;26;Taylor Swift ; hoax;220.043
2023;3;26;Taylor Swift ; I Knew You Were Trouble;219.721
2023;3;26;Taylor Swift ; Maroon;218.271
2023;3;26;Taylor Swift ; no body, no crime (feat. HAIM);215.627
2023;3;26;Lana Del Rey ; Sweet;215.295
2023;3;26;Taylor Swift ; Shake It Off;213.712
2023;3;26;Lana Del Rey ; Jon Batiste Interlude;213.435
2023;3;26;Taylor Swift ; the lakes (bonus track);211.798
2023;3;26;Taylor Swift ; mirrorball;208.978
2023;3;26;Taylor Swift ; seven;208.907
2023;3;26;Taylor Swift ; Anti-Hero;200.69
2023;3;26;Taylor Swift ; this is me trying;195.097
2023;3;26;Taylor Swift ; illicit affairs;190.898
2023;3;26;Ralph Kaminski ; Po prostu bądź;187.242
2023;3;26;Taylor Swift ; illicit affairs;186.465
2023;3;26;Britney Spears ; Womanizer;183.043
2023;3;26;Måneskin ; ZITTI E BUONI;175.891
2023;3;26;Taylor Swift ; willow;174.204
2023;3;26;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);164.321
2023;3;26;Crazy Ex;Girlfriend Cast - Let's Generalize About Men (feat. Rachel Bloom, Donna Lynne Champlin, Vella Lovell & Gabrielle Ruiz);154.45
2023;3;26;Bronski Beat ; Smalltown Boy;135.637
2023;3;26;100 gecs ; money machine;101.464
2023;3;26;Pacific Groove ; Break My Stride (Radio Edit);83.356
2023;3;26;100 gecs ; ringtone;79.471
2023;3;26;100 gecs ; stupid horse;78.197
2023;3;26;DeathbyRomy ; Problems;66.349
2023;3;26;Jann ; LOOKATME;58.695
2023;3;26;Frank Ocean ; Lost;56.817
2023;3;26;Ralph Kaminski ; Uwertura bal (feat. Piotr Fronczewski);46.492
2023;3;26;Taylor Swift ; Blank Space;35.067
2023;3;26;Lookee ; 4 O'Clock (Radio Edit);0
2023;3;26;Ralph Kaminski ; Małe serce;0
2023;3;26;The Dreamer Piano ; 4 O'CLOCK (네시);0
2023;3;26;Lana Del Rey ; Venice Bitch;0
2023;3;26;Taylor Swift ; the 1;0
2023;3;26;BTS ; Inner Child;0
2023;3;26;Emilie Autumn ; 4 O'clock;0
2023;3;27;Lana Del Rey ; Taco Truck x VB;706.57
2023;3;27;Lana Del Rey ; A&W;433.916
2023;3;27;Jann ; Gladiator;430.682
2023;3;27;Lana Del Rey ; Kintsugi;378.952
2023;3;27;Lana Del Rey ; Fingertips;348.256
2023;3;27;Wanda i Banda ; Hi-Fi;345.017
2023;3;27;Lana Del Rey ; Margaret (feat. Bleachers);339.891
2023;3;27;Taylor Swift ; You're On Your Own, Kid;335.077
2023;3;27;Lana Del Rey ; Candy Necklace (feat. Jon Batiste);314.52
2023;3;27;Lana Del Rey ; The Grants;295.202
2023;3;27;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;27;Lana Del Rey ; Let The Light In (feat. Father John Misty);278.126
2023;3;27;Lana Del Rey ; Judah Smith Interlude;276.757
2023;3;27;Taylor Swift ; Maroon;261.905
2023;3;27;Taylor Swift ; Snow On The Beach (feat. Lana Del Rey);256.124
2023;3;27;Lana Del Rey ; Peppers (feat. Tommy Genesis);248.928
2023;3;27;Lana Del Rey ; Fishtail;242.548
2023;3;27;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);240.287
2023;3;27;Lana Del Rey ; Sweet;215.295
2023;3;27;Lana Del Rey ; Jon Batiste Interlude;213.435
2023;3;27;Lana Del Rey ; Paris, Texas (feat. SYML);206.723
2023;3;27;Taylor Swift ; Anti-Hero;200.691
2023;3;28;Wanda i Banda ; Hi-Fi;1398.08
2023;3;28;Jann ; Gladiator;1210.768
2023;3;28;Taylor Swift ; The Great War;1054.228
2023;3;28;Taylor Swift ; You're On Your Own, Kid;748.008
2023;3;28;Taylor Swift ; Maroon;654.813
2023;3;28;Taylor Swift ; Anti-Hero;372.361
2023;3;28;Taylor Swift ; Snow On The Beach (feat. Lana Del Rey);256.124
2023;3;29;Jann ; Gladiator;477.367
2023;3;29;Lana Del Rey ; A&W;433.916
2023;3;29;Lana Del Rey ; Kintsugi;378.952
2023;3;29;Wanda i Banda ; Hi-Fi;360.388
2023;3;29;Lana Del Rey ; Fingertips;348.256
2023;3;29;Lana Del Rey ; Margaret (feat. Bleachers);339.891
2023;3;29;Lana Del Rey ; Candy Necklace (feat. Jon Batiste);314.52
2023;3;29;Lana Del Rey ; The Grants;295.202
2023;3;29;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;29;Lana Del Rey ; Let The Light In (feat. Father John Misty);278.126
2023;3;29;Lana Del Rey ; Peppers (feat. Tommy Genesis);248.928
2023;3;29;Lana Del Rey ; Fishtail;242.548
2023;3;29;Taylor Swift ; The Great War;242.145
2023;3;29;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);240.287
2023;3;29;Lana Del Rey ; Sweet;215.295
2023;3;29;Lana Del Rey ; Jon Batiste Interlude;213.435
2023;3;29;Lana Del Rey ; Paris, Texas (feat. SYML);206.723
2023;3;29;Taylor Swift ; You're On Your Own, Kid;194.207
2023;3;29;Lana Del Rey ; Taco Truck x VB;150.181
2023;3;29;Taylor Swift ; Maroon;65.536
2023;3;29;Taylor Swift ; The Great War;54.224
2023;3;29;Lana Del Rey ; Judah Smith Interlude;31.873
2023;3;30;Lana Del Rey ; Fingertips;2437.793
2023;3;30;Lana Del Rey ; Taco Truck x VB;2167.687
2023;3;30;Lana Del Rey ; Paris, Texas (feat. SYML);1715.759
2023;3;30;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);1098.537
2023;3;30;Lana Del Rey ; Let The Light In (feat. Father John Misty);556.252
2023;3;30;Lana Del Rey ; Margaret (feat. Bleachers);545.59
2023;3;30;Lana Del Rey ; A&W;433.916
2023;3;30;Lana Del Rey ; The Grants;295.202
2023;3;30;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;285.051
2023;3;30;Lana Del Rey ; Fishtail;242.548
2023;3;30;Lana Del Rey ; Sweet;215.295
2023;3;30;Lana Del Rey ; Judah Smith Interlude;41.048
2023;3;30;Lana Del Rey ; Peppers (feat. Tommy Genesis);0
2023;3;30;Lana Del Rey ; Kintsugi;0
2023;3;31;Lana Del Rey ; Taco Truck x VB;3714.225
2023;3;31;Lana Del Rey ; Fingertips;2437.792
2023;3;31;Lana Del Rey ; Paris, Texas (feat. SYML);2273.954
2023;3;31;Wanda i Banda ; Hi-Fi;1772.832
2023;3;31;Jann ; Gladiator;1719.623
2023;3;31;Lana Del Rey ; Margaret (feat. Bleachers);339.891
2023;3;31;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);290.728
2023;3;31;Lana Del Rey ; Let The Light In (feat. Father John Misty);278.126
2023;3;31;Lana Del Rey ; Fishtail;242.548
2023;3;31;Lana Del Rey ; Peppers (feat. Tommy Genesis);32.953
2023;4;1;Lana Del Rey ; Taco Truck x VB;2187.036
2023;4;1;Lana Del Rey ; Fingertips;2089.536
2023;4;1;Bronski Beat ; Smalltown Boy;1209.652
2023;4;1;Jann ; Gladiator;1058.012
2023;4;1;Lizzy McAlpine ; ceilings;914.44
2023;4;1;Suki Waterhouse ; Good Looking;868.693
2023;4;1;Lana Del Rey ; Paris, Texas (feat. SYML);826.892
2023;4;1;The Neighbourhood ; Stargazing;651.081
2023;4;1;Taylor Swift ; Anti-Hero;602.07
2023;4;1;Lana Del Rey ; Venice Bitch;590.424
2023;4;1;Taylor Swift ; Bejeweled;582.498
2023;4;1;Amy Macdonald ; This Is the Life;553.239
2023;4;1;Taylor Swift ; Snow On The Beach (feat. Lana Del Rey);512.248
2023;4;1;Rosalie. & Ment ; Chmury;488.841
2023;4;1;Lana Del Rey ; A&W;471.937
2023;4;1;Taylor Swift ; You're On Your Own, Kid;466.905
2023;4;1;Haley Heynderickx ; The Bug Collector;456.92
2023;4;1;The Dumplings ; Raj;437.2
2023;4;1;Taylor Swift ; Maroon;436.542
2023;4;1;Lana Del Rey ; Fishtail;421.757
2023;4;1;Lana Del Rey ; Margaret (feat. Bleachers);339.891
2023;4;1;The Mamas & The Papas ; California Dreamin' (Single);324.746
2023;4;1;Beach House ; Space Song;320.467
2023;4;1;Lana Del Rey ; Candy Necklace (feat. Jon Batiste);314.522
2023;4;1;Lana Del Rey ; Kintsugi;301.752
2023;4;1;Lana Del Rey ; The Grants;295.202
2023;4;1;Lana Del Rey ; Let The Light In (feat. Father John Misty);278.126
2023;4;1;Lana Del Rey ; Sweet;266.564
2023;4;1;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;255.516
2023;4;1;Lana Del Rey ; Love song;229.326
2023;4;1;AURORA ; Murder Song (5, 4, 3, 2, 1) [Acoustic];218.667
2023;4;1;Hoszpital ; Ja Chciałbym Być Poetą;210.818
2023;4;1;Clairo ; Sofia;188.387
2023;4;1;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;186.602
2023;4;1;Lana Del Rey ; Bel Air;186.373
2023;4;1;Lana Del Rey ; Jon Batiste Interlude;177.336
2023;4;1;Mitski ; Strawberry Blond;114.277
2023;4;1;Labrinth ; Formula;91.87
2023;4;1;Sufjan Stevens ; Fourth of July;88.146
2023;4;1;Labrinth ; Forever;48.445
2023;4;1;Sufjan Stevens ; Mystery of Love;48.416
2023;4;1;Labrinth ; New Girl;42.717
2023;4;1;Lana Del Rey ; Judah Smith Interlude;0
2023;4;2;Lana Del Rey ; Taco Truck x VB;2119.662
2023;4;2;Lana Del Rey ; Fingertips;2089.536
2023;4;2;Lana Del Rey ; Kintsugi;1515.808
2023;4;2;Lana Del Rey ; Fishtail;1375.23
2023;4;2;Lana Del Rey ; Let The Light In (feat. Father John Misty);1112.504
2023;4;2;Lana Del Rey ; Paris, Texas (feat. SYML);1033.615
2023;4;2;Lana Del Rey ; Candy Necklace (feat. Jon Batiste);943.56
2023;4;2;Lana Del Rey ; The Grants;885.606
2023;4;2;Lana Del Rey ; A&W;867.832
2023;4;2;Lana Del Rey ; Did you know that there's a tunnel under Ocean Blvd;855.311
2023;4;2;Lana Del Rey ; Peppers (feat. Tommy Genesis);746.784
2023;4;2;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);720.861
2023;4;2;Lana Del Rey ; Margaret (feat. Bleachers);679.782
2023;4;2;Jann ; Gladiator;647.044
2023;4;2;Lana Del Rey ; Sweet;645.885
2023;4;2;Lana Del Rey ; Jon Batiste Interlude;640.305
2023;4;2;Bronski Beat ; Smalltown Boy;604.826
2023;4;2;KARAŚ/ROGUCKI ; Carmex;570.694
2023;4;2;Lana Del Rey ; Judah Smith Interlude;546.957
2023;4;2;KARAŚ/ROGUCKI ; Zapasowy Tlen;528.826
2023;4;2;KARAŚ/ROGUCKI ; Mniej Niż Więcej;515.76
2023;4;2;Taylor Swift ; The Great War;480.712
2023;4;2;KARAŚ/ROGUCKI ; Brunatny;474.614
2023;4;2;KARAŚ/ROGUCKI ; Witaminy;468.32
2023;4;2;KARAŚ/ROGUCKI ; Na Zakręcie;448.586
2023;4;2;The Dumplings ; Raj;437.2
2023;4;2;Taylor Swift ; Maroon;436.542
2023;4;2;KARAŚ/ROGUCKI ;1996;435.974
2023;4;2;TV Girl ; Blue Hair;434
2023;4;2;Suki Waterhouse ; Good Looking;429.6
2023;4;2;Jorja Smith ; Come Over (feat. Popcaan);416
2023;4;2;Labrinth ; Forever;405.072
2023;4;2;TV Girl ; Cigarettes out the Window;397.92
2023;4;2;Taylor Swift ; You're On Your Own, Kid;388.414
2023;4;2;Lizzy McAlpine ; ceilings;357.502
2023;4;2;TV Girl ; Not Allowed;335.728
2023;4;2;Rosalie. & Ment ; Chmury;325.894
2023;4;2;SZA ; Kill Bill;307.894
2023;4;2;Taylor Swift ; Snow On The Beach (feat. Lana Del Rey);256.124
2023;4;2;Taylor Swift ; the last great american dynasty;230.999
2023;4;2;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;4;2;KARAŚ/ROGUCKI ; Katrina;224.52
2023;4;2;The Dumplings ; Deszcz;221.84
2023;4;2;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;209.493
2023;4;2;Taylor Swift ; Bejeweled;194.166
2023;4;2;Temresa Gwiazdunia ; Spust do Ust (feat. Ewa Lodzik);106.96
2023;4;2;Labrinth ; Formula;91.87
2023;4;3;Brodka & A_GIM ; Wszystko czego dziś chcę (Z serialu Rojst na Showmax);286.244
2023;4;3;Kizo ; Disney;229.956
2023;4;3;Lana Del Rey ; Paris, Texas (feat. SYML);206.723
2023;4;3;Lana Del Rey ; Fishtail;200.262
2023;4;3;Lana Del Rey ; Taco Truck x VB;85.642
2023;4;3;KARAŚ/ROGUCKI ; Kilka Westchnień;74.592
2023;4;3;Ralph Kaminski ; Kosmiczne Energie;63.604
2023;4;3;Tymek, Brodka & urbanski ; Ostatni (Rojst '97  Netflix);0
2023;4;3;KARAŚ/ROGUCKI ; Jutro Spróbujemy Jeszcze Raz;0
2023;4;4;Lana Del Rey ; Taco Truck x VB;353.277
2023;4;4;Lana Del Rey ; Fingertips;348.256
2023;4;4;Lana Del Rey ; Fishtail;242.548
2023;4;4;Lana Del Rey ; Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY);240.287
2023;4;4;Lana Del Rey ; Paris, Texas (feat. SYML);185.543
2023;4;4;Lana Del Rey ; Let The Light In (feat. Father John Misty);150.936
2023;4;5;Myslovitz ; Chłopcy;476.4
2023;4;5;Myslovitz ; Nienawiść;455.574
2023;4;5;Myslovitz ; Dlugość dźwięku samotności;373.246
2023;4;5;Lana Del Rey ; Taco Truck x VB;353.277
2023;4;5;Myslovitz ; Noc;353.133
2023;4;5;Lana Del Rey ; Fingertips;348.256
2023;4;5;Bronski Beat ; Smalltown Boy;302.413
2023;4;5;Myslovitz ; Gdzieś;271.84
2023;4;5;Myslovitz ; Nocnym Pociągiem Aż Do Końca Świata;266.973
2023;4;5;Myslovitz ; Peggy Sue nie wyszła za mąż;265.333
2023;4;5;KARAŚ/ROGUCKI ; Mniej Niż Więcej;257.88
2023;4;5;Taylor Swift ; Snow On The Beach (feat. Lana Del Rey);256.124
2023;4;5;Lana Del Rey ; Fishtail;242.548
2023;4;5;Myslovitz ; Alexander;241.653
2023;4;5;Taylor Swift ; The Great War;240.356
2023;4;5;KARAŚ/ROGUCKI ; Brunatny;237.307
2023;4;5;KARAŚ/ROGUCKI ; Witaminy;234.16
2023;4;5;KARAŚ/ROGUCKI ; Kilka Westchnień;228.6
2023;4;5;Myslovitz ; Dla Ciebie;225.173
2023;4;5;KARAŚ/ROGUCKI ; Katrina;224.52
2023;4;5;KARAŚ/ROGUCKI ; Na Zakręcie;224.293
2023;4;5;The Dumplings ; Deszcz;221.84
2023;4;5;The Dumplings ; Raj;218.6
2023;4;5;TV Girl ; Blue Hair;217
2023;4;5;Suki Waterhouse ; Good Looking;214.8
2023;4;5;Lana Del Rey ; Paris, Texas (feat. SYML);206.723
2023;4;5;Myslovitz ; My;206.187
2023;4;5;Myslovitz ; Kraków (LP Version);199.061
2023;4;5;TV Girl ; Cigarettes out the Window;198.96
2023;4;5;Taylor Swift ; You're On Your Own, Kid;194.207
2023;4;5;Taylor Swift ; Bejeweled;194.166
2023;4;5;Myslovitz ; Milość w czasach popkultury;192.253
2023;4;5;Amy Macdonald ; This Is the Life;184.413
2023;4;5;Lizzy McAlpine ; ceilings;182.888
2023;4;5;TV Girl ; Not Allowed;167.864
2023;4;5;The Mamas & The Papas ; California Dreamin' (Single);162.373
2023;4;5;SZA ; Kill Bill;153.947
2023;4;5;Jorja Smith ; Come Over (feat. Popcaan);120.127
2023;4;5;Myslovitz ; Książe Życia umiera;91.245
